event_id,store_id,event_name,start_date,finish_date
3868,54,Anniversary Sale,2023-04-04,2023-04-09
3869,54,Anniversary Sale,2023-05-03,2023-05-08
3870,54,Customer Appreciation Week,2023-06-01,2023-06-07
3871,54,Midnight Madness,2023-07-03,2023-07-09
3872,54,Anniversary Sale,2023-08-06,2023-08-10
3873,54,Buy One Get One Free (BOGO) Event,2023-09-02,2023-09-08
3874,54,Last Chance to Save,2023-10-05,2023-10-10
3875,54,Grand Opening Celebration,2023-11-05,2023-11-11
3876,54,Mega Sale,2023-12-07,2023-12-13
3877,54,Inventory Liquidation Sale,2024-01-07,2024-01-12
3878,54,Grand Opening Celebration,2024-02-10,2024-02-13
3879,54,Buy One Get One Free (BOGO) Event,2024-03-03,2024-03-10
3880,54,Buy One Get One Free (BOGO) Event,2024-04-01,2024-04-04
3881,54,Anniversary Sale,2024-05-01,2024-05-04
3882,54,Midnight Madness,2024-06-08,2024-06-13
3883,54,Midnight Madness,2024-07-08,2024-07-15
3884,54,Buy One Get One Free (BOGO) Event,2024-08-08,2024-08-11
3885,54,Anniversary Sale,2024-09-08,2024-09-12
3886,54,Mega Sale,2024-10-03,2024-10-07
3887,54,Flash Sale Frenzy,2024-11-03,2024-11-08
3888,54,Seasonal Discount Event,2024-12-09,2024-12-13
3889,55,Midnight Madness,2019-01-08,2019-01-14
3890,55,Flash Sale Frenzy,2019-02-03,2019-02-07
3891,55,Seasonal Discount Event,2019-03-04,2019-03-09
3892,55,Customer Appreciation Week,2019-04-01,2019-04-04
3893,55,Customer Appreciation Week,2019-05-05,2019-05-08
3894,55,Inventory Liquidation Sale,2019-06-08,2019-06-14
3895,55,Customer Appreciation Week,2019-07-08,2019-07-15
3896,55,Grand Opening Celebration,2019-08-07,2019-08-10
3897,55,Anniversary Sale,2019-09-01,2019-09-04
3898,55,Anniversary Sale,2019-10-06,2019-10-13
3899,55,Friends and Family Discount Days,2019-11-02,2019-11-09
3900,55,Grand Opening Celebration,2019-12-03,2019-12-08
3901,55,Inventory Liquidation Sale,2020-01-10,2020-01-14
3902,55,Last Chance to Save,2020-02-04,2020-02-08
3903,55,Buy One Get One Free (BOGO) Event,2020-03-09,2020-03-16
3904,55,Friends and Family Discount Days,2020-04-05,2020-04-08
3905,55,Flash Sale Frenzy,2020-05-07,2020-05-14
3906,55,Manager's Special,2020-06-07,2020-06-11
3907,55,Friends and Family Discount Days,2020-07-06,2020-07-11
3908,55,Manager's Special,2020-08-06,2020-08-13
3909,55,Anniversary Sale,2020-09-01,2020-09-08
3910,55,Inventory Liquidation Sale,2020-10-06,2020-10-12
3911,55,Customer Appreciation Week,2020-11-08,2020-11-13
3912,55,Friends and Family Discount Days,2020-12-04,2020-12-07
3913,55,Mega Sale,2021-01-04,2021-01-11
3914,55,Flash Sale Frenzy,2021-02-04,2021-02-10
3915,55,Anniversary Sale,2021-03-09,2021-03-14
3916,55,Buy One Get One Free (BOGO) Event,2021-04-05,2021-04-11
3917,55,Mega Sale,2021-05-06,2021-05-09
3918,55,Friends and Family Discount Days,2021-06-04,2021-06-11
3919,55,Friends and Family Discount Days,2021-07-04,2021-07-11
3920,55,Customer Appreciation Week,2021-08-05,2021-08-08
3921,55,Mega Sale,2021-09-05,2021-09-09
3922,55,Last Chance to Save,2021-10-04,2021-10-08
3923,55,Grand Opening Celebration,2021-11-05,2021-11-10
3924,55,Inventory Liquidation Sale,2021-12-01,2021-12-04
3925,55,Inventory Liquidation Sale,2022-01-08,2022-01-12
3926,55,Midnight Madness,2022-02-08,2022-02-11
3927,55,Friends and Family Discount Days,2022-03-01,2022-03-07
3928,55,Customer Appreciation Week,2022-04-04,2022-04-10
3929,55,Anniversary Sale,2022-05-06,2022-05-11
3930,55,Seasonal Discount Event,2022-06-10,2022-06-16
3931,55,Friends and Family Discount Days,2022-07-03,2022-07-09
3932,55,Last Chance to Save,2022-08-04,2022-08-07
3933,55,Manager's Special,2022-09-01,2022-09-08
3934,55,Flash Sale Frenzy,2022-10-07,2022-10-11
3935,55,Manager's Special,2022-11-08,2022-11-14
3936,55,Customer Appreciation Week,2022-12-07,2022-12-14
3937,55,Last Chance to Save,2023-01-10,2023-01-13
3938,55,Grand Opening Celebration,2023-02-01,2023-02-06
3939,55,Friends and Family Discount Days,2023-03-09,2023-03-15
3940,55,Last Chance to Save,2023-04-07,2023-04-10
3941,55,Last Chance to Save,2023-05-06,2023-05-12
3942,55,Grand Opening Celebration,2023-06-02,2023-06-05
3943,55,Seasonal Discount Event,2023-07-09,2023-07-13
3944,55,Mega Sale,2023-08-10,2023-08-14
3945,55,Friends and Family Discount Days,2023-09-01,2023-09-07
3946,55,Customer Appreciation Week,2023-10-09,2023-10-15
3947,55,Buy One Get One Free (BOGO) Event,2023-11-04,2023-11-09
3948,55,Mega Sale,2023-12-04,2023-12-07
3949,55,Last Chance to Save,2024-01-08,2024-01-13
3950,55,Midnight Madness,2024-02-04,2024-02-10
3951,55,Midnight Madness,2024-03-02,2024-03-07
3952,55,Last Chance to Save,2024-04-03,2024-04-10
3953,55,Manager's Special,2024-05-10,2024-05-16
3954,55,Last Chance to Save,2024-06-02,2024-06-09
3955,55,Manager's Special,2024-07-07,2024-07-10
3956,55,Manager's Special,2024-08-08,2024-08-13
3957,55,Manager's Special,2024-09-07,2024-09-14
3958,55,Grand Opening Celebration,2024-10-04,2024-10-09
3959,55,Customer Appreciation Week,2024-11-05,2024-11-12
3960,55,Grand Opening Celebration,2024-12-05,2024-12-09
3961,56,Flash Sale Frenzy,2019-01-01,2019-01-07
3962,56,Last Chance to Save,2019-02-10,2019-02-14
3963,56,Customer Appreciation Week,2019-03-06,2019-03-13
3964,56,Midnight Madness,2019-04-01,2019-04-04
3965,56,Midnight Madness,2019-05-06,2019-05-13
3966,56,Anniversary Sale,2019-06-09,2019-06-15
3967,56,Customer Appreciation Week,2019-07-07,2019-07-11
3968,56,Buy One Get One Free (BOGO) Event,2019-08-05,2019-08-12
3969,56,Friends and Family Discount Days,2019-09-01,2019-09-08
3970,56,Mega Sale,2019-10-06,2019-10-10
3971,56,Buy One Get One Free (BOGO) Event,2019-11-09,2019-11-16
3972,56,Midnight Madness,2019-12-02,2019-12-09
3973,56,Flash Sale Frenzy,2020-01-08,2020-01-12
3974,56,Inventory Liquidation Sale,2020-02-08,2020-02-15
3975,56,Midnight Madness,2020-03-05,2020-03-08
3976,56,Inventory Liquidation Sale,2020-04-10,2020-04-14
3977,56,Flash Sale Frenzy,2020-05-09,2020-05-12
3978,56,Mega Sale,2020-06-02,2020-06-08
3979,56,Manager's Special,2020-07-08,2020-07-11
3980,56,Inventory Liquidation Sale,2020-08-08,2020-08-11
3981,56,Friends and Family Discount Days,2020-09-01,2020-09-05
3982,56,Buy One Get One Free (BOGO) Event,2020-10-01,2020-10-05
3983,56,Anniversary Sale,2020-11-08,2020-11-12
3984,56,Grand Opening Celebration,2020-12-02,2020-12-08
3985,56,Buy One Get One Free (BOGO) Event,2021-01-06,2021-01-12
3986,56,Buy One Get One Free (BOGO) Event,2021-02-02,2021-02-08
3987,56,Manager's Special,2021-03-10,2021-03-13
3988,56,Mega Sale,2021-04-05,2021-04-12
3989,56,Anniversary Sale,2021-05-01,2021-05-04
3990,56,Anniversary Sale,2021-06-01,2021-06-04
3991,56,Midnight Madness,2021-07-04,2021-07-07
3992,56,Manager's Special,2021-08-03,2021-08-06
3993,56,Buy One Get One Free (BOGO) Event,2021-09-09,2021-09-16
3994,56,Anniversary Sale,2021-10-05,2021-10-08
3995,56,Friends and Family Discount Days,2021-11-02,2021-11-06
3996,56,Manager's Special,2021-12-10,2021-12-14
3997,56,Friends and Family Discount Days,2022-01-06,2022-01-13
3998,56,Seasonal Discount Event,2022-02-02,2022-02-09
3999,56,Flash Sale Frenzy,2022-03-08,2022-03-14
4000,56,Flash Sale Frenzy,2022-04-05,2022-04-10
4001,56,Midnight Madness,2022-05-08,2022-05-14
4002,56,Buy One Get One Free (BOGO) Event,2022-06-06,2022-06-12
4003,56,Friends and Family Discount Days,2022-07-09,2022-07-14
4004,56,Grand Opening Celebration,2022-08-09,2022-08-16
4005,56,Friends and Family Discount Days,2022-09-06,2022-09-13
4006,56,Seasonal Discount Event,2022-10-04,2022-10-08
4007,56,Grand Opening Celebration,2022-11-06,2022-11-13
4008,56,Inventory Liquidation Sale,2022-12-05,2022-12-11
4009,56,Anniversary Sale,2023-01-10,2023-01-13
4010,56,Buy One Get One Free (BOGO) Event,2023-02-09,2023-02-15
4011,56,Seasonal Discount Event,2023-03-02,2023-03-09
4012,56,Flash Sale Frenzy,2023-04-10,2023-04-13
4013,56,Mega Sale,2023-05-04,2023-05-08
4014,56,Mega Sale,2023-06-03,2023-06-09
4015,56,Customer Appreciation Week,2023-07-07,2023-07-10
4016,56,Last Chance to Save,2023-08-08,2023-08-15
4017,56,Manager's Special,2023-09-10,2023-09-16
4018,56,Mega Sale,2023-10-02,2023-10-06
4019,56,Grand Opening Celebration,2023-11-07,2023-11-13
4020,56,Manager's Special,2023-12-10,2023-12-17
4021,56,Friends and Family Discount Days,2024-01-07,2024-01-14
4022,56,Last Chance to Save,2024-02-03,2024-02-09
4023,56,Inventory Liquidation Sale,2024-03-01,2024-03-08
4024,56,Manager's Special,2024-04-07,2024-04-13
4025,56,Customer Appreciation Week,2024-05-08,2024-05-13
4026,56,Mega Sale,2024-06-07,2024-06-12
4027,56,Last Chance to Save,2024-07-08,2024-07-14
4028,56,Manager's Special,2024-08-06,2024-08-13
4029,56,Inventory Liquidation Sale,2024-09-08,2024-09-14
4030,56,Inventory Liquidation Sale,2024-10-04,2024-10-11
4031,56,Anniversary Sale,2024-11-01,2024-11-07
4032,56,Customer Appreciation Week,2024-12-01,2024-12-07
4033,57,Mega Sale,2019-01-03,2019-01-07
4034,57,Manager's Special,2019-02-04,2019-02-10
4035,57,Midnight Madness,2019-03-04,2019-03-11
4036,57,Midnight Madness,2019-04-05,2019-04-11
4037,57,Buy One Get One Free (BOGO) Event,2019-05-02,2019-05-06
4038,57,Grand Opening Celebration,2019-06-08,2019-06-15
4039,57,Mega Sale,2019-07-07,2019-07-12
4040,57,Inventory Liquidation Sale,2019-08-01,2019-08-07
4041,57,Midnight Madness,2019-09-09,2019-09-14
4042,57,Buy One Get One Free (BOGO) Event,2019-10-07,2019-10-10
4043,57,Seasonal Discount Event,2019-11-06,2019-11-10
4044,57,Friends and Family Discount Days,2019-12-08,2019-12-12
4045,57,Flash Sale Frenzy,2020-01-02,2020-01-06
4046,57,Midnight Madness,2020-02-01,2020-02-06
4047,57,Mega Sale,2020-03-08,2020-03-15
4048,57,Last Chance to Save,2020-04-03,2020-04-10
4049,57,Mega Sale,2020-05-01,2020-05-05
4050,57,Seasonal Discount Event,2020-06-03,2020-06-10
4051,57,Manager's Special,2020-07-06,2020-07-11
4052,57,Inventory Liquidation Sale,2020-08-07,2020-08-14
4053,57,Midnight Madness,2020-09-01,2020-09-08
4054,57,Mega Sale,2020-10-09,2020-10-13
4055,57,Inventory Liquidation Sale,2020-11-01,2020-11-07
4056,57,Last Chance to Save,2020-12-10,2020-12-13
4057,57,Seasonal Discount Event,2021-01-10,2021-01-13
4058,57,Grand Opening Celebration,2021-02-03,2021-02-07
4059,57,Manager's Special,2021-03-02,2021-03-07
4060,57,Seasonal Discount Event,2021-04-05,2021-04-09
4061,57,Buy One Get One Free (BOGO) Event,2021-05-05,2021-05-12
4062,57,Friends and Family Discount Days,2021-06-10,2021-06-16
4063,57,Buy One Get One Free (BOGO) Event,2021-07-08,2021-07-11
4064,57,Manager's Special,2021-08-09,2021-08-14
4065,57,Mega Sale,2021-09-07,2021-09-13
4066,57,Friends and Family Discount Days,2021-10-02,2021-10-08
4067,57,Flash Sale Frenzy,2021-11-05,2021-11-12
4068,57,Mega Sale,2021-12-06,2021-12-13
4069,57,Grand Opening Celebration,2022-01-04,2022-01-09
4070,57,Midnight Madness,2022-02-07,2022-02-12
4071,57,Seasonal Discount Event,2022-03-01,2022-03-08
4072,57,Buy One Get One Free (BOGO) Event,2022-04-02,2022-04-08
4073,57,Flash Sale Frenzy,2022-05-07,2022-05-13
4074,57,Flash Sale Frenzy,2022-06-05,2022-06-08
4075,57,Mega Sale,2022-07-10,2022-07-16
4076,57,Flash Sale Frenzy,2022-08-09,2022-08-15
4077,57,Anniversary Sale,2022-09-02,2022-09-06
4078,57,Flash Sale Frenzy,2022-10-02,2022-10-07
4079,57,Grand Opening Celebration,2022-11-07,2022-11-13
4080,57,Anniversary Sale,2022-12-02,2022-12-09
4081,57,Friends and Family Discount Days,2023-01-09,2023-01-15
4082,57,Friends and Family Discount Days,2023-02-08,2023-02-11
4083,57,Anniversary Sale,2023-03-05,2023-03-10
4084,57,Seasonal Discount Event,2023-04-10,2023-04-17
4085,57,Last Chance to Save,2023-05-03,2023-05-06
4086,57,Inventory Liquidation Sale,2023-06-02,2023-06-09
4087,57,Last Chance to Save,2023-07-09,2023-07-12
4088,57,Flash Sale Frenzy,2023-08-03,2023-08-06
4089,57,Midnight Madness,2023-09-02,2023-09-09
4090,57,Last Chance to Save,2023-10-07,2023-10-10
4091,57,Customer Appreciation Week,2023-11-01,2023-11-05
4092,57,Buy One Get One Free (BOGO) Event,2023-12-07,2023-12-10
4093,57,Manager's Special,2024-01-02,2024-01-08
4094,57,Midnight Madness,2024-02-05,2024-02-08
4095,57,Inventory Liquidation Sale,2024-03-05,2024-03-08
4096,57,Buy One Get One Free (BOGO) Event,2024-04-07,2024-04-12
4097,57,Customer Appreciation Week,2024-05-05,2024-05-10
4098,57,Friends and Family Discount Days,2024-06-03,2024-06-07
4099,57,Midnight Madness,2024-07-06,2024-07-11
4100,57,Last Chance to Save,2024-08-02,2024-08-08
4101,57,Buy One Get One Free (BOGO) Event,2024-09-10,2024-09-13
4102,57,Customer Appreciation Week,2024-10-07,2024-10-13
4103,57,Midnight Madness,2024-11-01,2024-11-05
4104,57,Grand Opening Celebration,2024-12-04,2024-12-08
4105,58,Mega Sale,2019-01-07,2019-01-12
4106,58,Mega Sale,2019-02-07,2019-02-12
4107,58,Anniversary Sale,2019-03-01,2019-03-07
4108,58,Buy One Get One Free (BOGO) Event,2019-04-05,2019-04-09
4109,58,Customer Appreciation Week,2019-05-03,2019-05-08
4110,58,Manager's Special,2019-06-01,2019-06-04
4111,58,Last Chance to Save,2019-07-02,2019-07-08
4112,58,Customer Appreciation Week,2019-08-04,2019-08-10
4113,58,Buy One Get One Free (BOGO) Event,2019-09-08,2019-09-11
4114,58,Grand Opening Celebration,2019-10-07,2019-10-14
4115,58,Grand Opening Celebration,2019-11-08,2019-11-14
4116,58,Mega Sale,2019-12-02,2019-12-06
4117,58,Buy One Get One Free (BOGO) Event,2020-01-02,2020-01-07
4118,58,Customer Appreciation Week,2020-02-03,2020-02-08
4119,58,Buy One Get One Free (BOGO) Event,2020-03-09,2020-03-15
4120,58,Buy One Get One Free (BOGO) Event,2020-04-10,2020-04-13
4121,58,Manager's Special,2020-05-06,2020-05-10
4122,58,Customer Appreciation Week,2020-06-01,2020-06-08
4123,58,Anniversary Sale,2020-07-05,2020-07-09
4124,58,Customer Appreciation Week,2020-08-02,2020-08-09
4125,58,Buy One Get One Free (BOGO) Event,2020-09-01,2020-09-07
4126,58,Midnight Madness,2020-10-10,2020-10-14
4127,58,Last Chance to Save,2020-11-05,2020-11-11
4128,58,Customer Appreciation Week,2020-12-02,2020-12-06
4129,58,Flash Sale Frenzy,2021-01-08,2021-01-11
4130,58,Anniversary Sale,2021-02-01,2021-02-06
4131,58,Last Chance to Save,2021-03-10,2021-03-13
4132,58,Flash Sale Frenzy,2021-04-07,2021-04-12
4133,58,Midnight Madness,2021-05-09,2021-05-14
4134,58,Inventory Liquidation Sale,2021-06-01,2021-06-08
4135,58,Mega Sale,2021-07-02,2021-07-09
4136,58,Flash Sale Frenzy,2021-08-01,2021-08-06
4137,58,Anniversary Sale,2021-09-10,2021-09-13
4138,58,Grand Opening Celebration,2021-10-04,2021-10-08
4139,58,Last Chance to Save,2021-11-03,2021-11-07
4140,58,Grand Opening Celebration,2021-12-03,2021-12-08
4141,58,Last Chance to Save,2022-01-04,2022-01-08
4142,58,Mega Sale,2022-02-07,2022-02-12
4143,58,Inventory Liquidation Sale,2022-03-02,2022-03-05
4144,58,Seasonal Discount Event,2022-04-10,2022-04-14
4145,58,Seasonal Discount Event,2022-05-05,2022-05-12
4146,58,Seasonal Discount Event,2022-06-02,2022-06-06
4147,58,Mega Sale,2022-07-04,2022-07-07
4148,58,Anniversary Sale,2022-08-07,2022-08-11
4149,58,Midnight Madness,2022-09-09,2022-09-12
4150,58,Mega Sale,2022-10-04,2022-10-11
4151,58,Flash Sale Frenzy,2022-11-05,2022-11-10
4152,58,Friends and Family Discount Days,2022-12-07,2022-12-13
4153,58,Last Chance to Save,2023-01-02,2023-01-08
4154,58,Inventory Liquidation Sale,2023-02-07,2023-02-10
4155,58,Manager's Special,2023-03-10,2023-03-16
4156,58,Anniversary Sale,2023-04-08,2023-04-15
4157,58,Friends and Family Discount Days,2023-05-02,2023-05-08
4158,58,Flash Sale Frenzy,2023-06-10,2023-06-14
4159,58,Midnight Madness,2023-07-04,2023-07-09
4160,58,Last Chance to Save,2023-08-02,2023-08-06
4161,58,Seasonal Discount Event,2023-09-04,2023-09-09
4162,58,Midnight Madness,2023-10-02,2023-10-07
4163,58,Midnight Madness,2023-11-06,2023-11-12
4164,58,Flash Sale Frenzy,2023-12-09,2023-12-15
4165,58,Seasonal Discount Event,2024-01-03,2024-01-08
4166,58,Customer Appreciation Week,2024-02-01,2024-02-06
4167,58,Seasonal Discount Event,2024-03-01,2024-03-08
4168,58,Buy One Get One Free (BOGO) Event,2024-04-02,2024-04-07
4169,58,Inventory Liquidation Sale,2024-05-08,2024-05-11
4170,58,Grand Opening Celebration,2024-06-09,2024-06-13
4171,58,Mega Sale,2024-07-10,2024-07-17
4172,58,Flash Sale Frenzy,2024-08-02,2024-08-09
4173,58,Manager's Special,2024-09-03,2024-09-08
4174,58,Buy One Get One Free (BOGO) Event,2024-10-07,2024-10-14
4175,58,Flash Sale Frenzy,2024-11-02,2024-11-08
4176,58,Midnight Madness,2024-12-07,2024-12-11
4177,59,Last Chance to Save,2019-01-08,2019-01-11
4178,59,Midnight Madness,2019-02-09,2019-02-15
4179,59,Manager's Special,2019-03-05,2019-03-11
4180,59,Midnight Madness,2019-04-03,2019-04-07
4181,59,Midnight Madness,2019-05-03,2019-05-07
4182,59,Buy One Get One Free (BOGO) Event,2019-06-03,2019-06-09
4183,59,Midnight Madness,2019-07-08,2019-07-15
4184,59,Seasonal Discount Event,2019-08-04,2019-08-10
4185,59,Mega Sale,2019-09-02,2019-09-06
4186,59,Customer Appreciation Week,2019-10-05,2019-10-08
4187,59,Buy One Get One Free (BOGO) Event,2019-11-06,2019-11-10
4188,59,Mega Sale,2019-12-08,2019-12-15
4189,59,Buy One Get One Free (BOGO) Event,2020-01-08,2020-01-13
4190,59,Last Chance to Save,2020-02-01,2020-02-06
4191,59,Buy One Get One Free (BOGO) Event,2020-03-08,2020-03-13
4192,59,Seasonal Discount Event,2020-04-02,2020-04-08
4193,59,Grand Opening Celebration,2020-05-05,2020-05-09
4194,59,Buy One Get One Free (BOGO) Event,2020-06-05,2020-06-08
4195,59,Anniversary Sale,2020-07-06,2020-07-12
4196,59,Last Chance to Save,2020-08-05,2020-08-08
4197,59,Grand Opening Celebration,2020-09-06,2020-09-10
4198,59,Customer Appreciation Week,2020-10-04,2020-10-08
4199,59,Last Chance to Save,2020-11-04,2020-11-08
4200,59,Buy One Get One Free (BOGO) Event,2020-12-05,2020-12-10
4201,59,Manager's Special,2021-01-09,2021-01-13
4202,59,Buy One Get One Free (BOGO) Event,2021-02-06,2021-02-09
4203,59,Last Chance to Save,2021-03-10,2021-03-15
4204,59,Customer Appreciation Week,2021-04-01,2021-04-08
4205,59,Manager's Special,2021-05-10,2021-05-16
4206,59,Inventory Liquidation Sale,2021-06-06,2021-06-11
4207,59,Inventory Liquidation Sale,2021-07-03,2021-07-10
4208,59,Friends and Family Discount Days,2021-08-06,2021-08-12
4209,59,Anniversary Sale,2021-09-07,2021-09-13
4210,59,Flash Sale Frenzy,2021-10-06,2021-10-09
4211,59,Friends and Family Discount Days,2021-11-07,2021-11-11
4212,59,Flash Sale Frenzy,2021-12-01,2021-12-06
4213,59,Midnight Madness,2022-01-08,2022-01-14
4214,59,Friends and Family Discount Days,2022-02-05,2022-02-12
4215,59,Buy One Get One Free (BOGO) Event,2022-03-09,2022-03-15
4216,59,Flash Sale Frenzy,2022-04-05,2022-04-12
4217,59,Buy One Get One Free (BOGO) Event,2022-05-10,2022-05-14
4218,59,Grand Opening Celebration,2022-06-02,2022-06-07
4219,59,Flash Sale Frenzy,2022-07-09,2022-07-13
4220,59,Anniversary Sale,2022-08-06,2022-08-12
4221,59,Mega Sale,2022-09-03,2022-09-06
4222,59,Mega Sale,2022-10-01,2022-10-08
4223,59,Flash Sale Frenzy,2022-11-01,2022-11-07
4224,59,Manager's Special,2022-12-09,2022-12-12
4225,59,Last Chance to Save,2023-01-09,2023-01-16
4226,59,Flash Sale Frenzy,2023-02-03,2023-02-06
4227,59,Last Chance to Save,2023-03-03,2023-03-08
4228,59,Flash Sale Frenzy,2023-04-02,2023-04-05
4229,59,Manager's Special,2023-05-10,2023-05-15
4230,59,Flash Sale Frenzy,2023-06-04,2023-06-09
4231,59,Manager's Special,2023-07-05,2023-07-11
4232,59,Last Chance to Save,2023-08-02,2023-08-06
4233,59,Anniversary Sale,2023-09-03,2023-09-09
4234,59,Last Chance to Save,2023-10-03,2023-10-10
4235,59,Last Chance to Save,2023-11-01,2023-11-05
4236,59,Customer Appreciation Week,2023-12-02,2023-12-05
4237,59,Anniversary Sale,2024-01-03,2024-01-07
4238,59,Inventory Liquidation Sale,2024-02-10,2024-02-17
4239,59,Flash Sale Frenzy,2024-03-06,2024-03-12
4240,59,Last Chance to Save,2024-04-10,2024-04-17
4241,59,Mega Sale,2024-05-04,2024-05-09
4242,59,Last Chance to Save,2024-06-05,2024-06-09
4243,59,Flash Sale Frenzy,2024-07-07,2024-07-10
4244,59,Midnight Madness,2024-08-03,2024-08-07
4245,59,Buy One Get One Free (BOGO) Event,2024-09-01,2024-09-08
4246,59,Anniversary Sale,2024-10-08,2024-10-14
4247,59,Manager's Special,2024-11-01,2024-11-04
4248,59,Midnight Madness,2024-12-08,2024-12-15
4249,60,Friends and Family Discount Days,2019-01-08,2019-01-11
4250,60,Customer Appreciation Week,2019-02-01,2019-02-07
4251,60,Mega Sale,2019-03-06,2019-03-10
4252,60,Buy One Get One Free (BOGO) Event,2019-04-07,2019-04-10
4253,60,Mega Sale,2019-05-09,2019-05-16
4254,60,Last Chance to Save,2019-06-06,2019-06-13
